# 1. Results reception time.,# 2. MD5 hash of participant's IP address.,# 3. Controller name.,# 4. Order number of item.,# 5. Inner element number.,# 6. Label.,# 7. Latin Square Group.,# 8. PennElementType.,# 9. PennElementName.,# 10. Parameter.,# 11. Value.,# 12. EventTime.,# 13. Comments.,# 14. Sentence.,# 15. Option1.,# 16. Option2.,# 17. Question.,# 18. Comments.,time,browser,designnumber,version,response,Item,most_similar_sent,similarity_ratio,stor,text,one/ones,antecedent type,one-start character offset,one-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,antecedent number,one-licensor category,URL,correct_answer,wrong_answer,accuracy_check,accuracy
1741791639,08905d1c03923d8e5ef1f1805cf11aae,PennController,20,0,a,NULL,Scale,answer,Choice,1,1741791577656,a,Nowadays and due to dialect leveling%2C the main dialect varieties of Tunisian Arabic are Northwestern Tunisian (also spoken in Northeastern Algeria)%2C southwestern Tunisian%2C Tunis dialect%2C Sahel dialect%2C Sfax dialect and southeastern Tunisian. All of these varieties are Hilalian excepting the Sfax one.,varieties ,Hilalian ,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 15:00:39 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 3,one_9,varieties ,417,"Nowadays and due to dialect leveling, the main dialect varieties of Tunisian Arabic are Northwestern Tunisian (also spoken in Northeastern Algeria), southwestern Tunisian, Tunis dialect, Sahel dialect, Sfax dialect and southeastern Tunisian. All of these varieties are Hilalian excepting the Sfax one.",2.9215686274509802,417,"Nowadays and due to dialect leveling, the main dialect varieties of Tunisian Arabic are Northwestern Tunisian (also spoken in Northeastern Algeria), southwestern Tunisian, Tunis dialect, Sahel dialect, Sfax dialect and southeastern Tunisian. All of these varieties are Hilalian excepting the Sfax one.",one,linguistic,297,299,Hilalian ,269,277,varieties ,255,263,False,True,local,non-local,nppl,adj,https://en.wikipedia.org/wiki/Tunisian_Arabic,varieties ,Hilalian ,0,1
1741786524,421dc945f21960f9718947a818810e44,PennController,17,0,a,NULL,Scale,answer,Choice,1,1741786489586,a,1984 – Baby Safety Capsule – In 1984%2C for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.,bassinette,car,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 13:35:24 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",# Design number was non-random = 0,one_9,bassinette,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",2.9931972789115644,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",one,discourse,289,291,car,277,279,bassinette,161,170,False,True,local,non-local,npsg,prep,https://en.wikipedia.org/wiki/Timeline_of_Australian_inventions,bassinette,car,0,1
1741788000,eacc903bb0338c4195232e60d46cbe64,PennController,17,0,a,NULL,Scale,answer,Choice,1,1741787852124,a,1984 – Baby Safety Capsule – In 1984%2C for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.,bassinette,car,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 14:00:00 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 2,one_9,bassinette,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",2.9931972789115644,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",one,discourse,289,291,car,277,279,bassinette,161,170,False,True,local,non-local,npsg,prep,https://en.wikipedia.org/wiki/Timeline_of_Australian_inventions,bassinette,car,0,1
1741791639,08905d1c03923d8e5ef1f1805cf11aae,PennController,17,0,a,NULL,Scale,answer,Choice,1,1741791536839,a,1984 – Baby Safety Capsule – In 1984%2C for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.,bassinette,car,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 15:00:39 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 3,one_9,bassinette,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",2.9931972789115644,302,"1984 – Baby Safety Capsule – In 1984, for the first time babies had a bassinette with an air bubble in the base and a harness that distributed forces across the bassinette protecting the baby. New South Wales public hospitals now refuse to allow parents to take a baby home by car without one.",one,discourse,289,291,car,277,279,bassinette,161,170,False,True,local,non-local,npsg,prep,https://en.wikipedia.org/wiki/Timeline_of_Australian_inventions,bassinette,car,0,1
1741786524,421dc945f21960f9718947a818810e44,PennController,27,0,a,NULL,Scale,answer,Choice,1,1741786509795,a,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993%2C and three previously unreleased recordings (""Spanish Sea""%2C ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984)%2C and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories%2C laughs and a few tears on this one"".",song,tears,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 13:35:24 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",# Design number was non-random = 0,one_9,song,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",2.9855334538878844,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",one,discourse,544,546,song,291,294,tears,530,534,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/40_Trips_Around_the_Sun,song,tears,0,1
1741788000,eacc903bb0338c4195232e60d46cbe64,PennController,27,0,a,NULL,Scale,answer,Choice,1,1741787834264,a,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993%2C and three previously unreleased recordings (""Spanish Sea""%2C ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984)%2C and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories%2C laughs and a few tears on this one"".",song,tears,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 14:00:00 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 2,one_9,song,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",2.9855334538878844,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",one,discourse,544,546,song,291,294,tears,530,534,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/40_Trips_Around_the_Sun,song,tears,0,1
1741791639,08905d1c03923d8e5ef1f1805cf11aae,PennController,27,0,a,NULL,Scale,answer,Choice,1,1741791491834,a,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993%2C and three previously unreleased recordings (""Spanish Sea""%2C ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984)%2C and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories%2C laughs and a few tears on this one"".",song,tears,What is 'one' referring to?,NULL," Wed, 12 Mar 2025 15:00:39 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",# Design number was non-random = 3,one_9,song,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",2.9855334538878844,59,"40 Trips Around the Sun contains 14 tracks from 1978 to 1993, and three previously unreleased recordings (""Spanish Sea"", ""Alone"" and ""Struck by Lightning""). ""Spanish Sea"" was recorded during the sessions for Isolation (1984), and was re-written with a new chorus. Steve Lukather said of the song: ""Thanks to modern tech we were able to play once again with not only our 20 something selves but with our dear brothers Jeff and Mike Porcaro reminding us just how deep their groove was. Bittersweet... Many stories, laughs and a few tears on this one"".",one,discourse,544,546,song,291,294,tears,530,534,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/40_Trips_Around_the_Sun,song,tears,0,1
1742025469,c81ad90656ce8369ea26ca4714191c55,PennController,12,0,a,NULL,Scale,answer,Choice,1,1742024813661,a,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game%2C with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones""%2C while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",games,pressure,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 07:57:49 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 0,one_18,games,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",2.989247311827957,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,discourse,253,256,games,147,151,pressure,208,215,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/1994–95_NFL_playoffs,games,pressure,0,1
1742025987,c81ad90656ce8369ea26ca4714191c55,PennController,12,0,a,NULL,Scale,answer,Choice,1,1742025952989,a,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game%2C with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones""%2C while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",games,pressure,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 08:06:27 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 1,one_18,games,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",2.989247311827957,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,discourse,253,256,games,147,151,pressure,208,215,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/1994–95_NFL_playoffs,games,pressure,0,1
1742027916,fc3f7ca625a833b050a881043b44923c,PennController,12,0,a,NULL,Scale,answer,Choice,1,1742027630716,a,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game%2C with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones""%2C while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",games,pressure,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 08:38:36 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,one_18,games,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",2.989247311827957,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,discourse,253,256,games,147,151,pressure,208,215,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/1994–95_NFL_playoffs,games,pressure,0,1
1742030438,59e64ae2fd2d8e0119bd5ed1fb15b3b7,PennController,12,0,a,NULL,Scale,answer,Choice,1,1742028873170,a,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game%2C with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones""%2C while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",games,pressure,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 09:20:38 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",# Design number was non-random = 3,one_18,games,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",2.989247311827957,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,discourse,253,256,games,147,151,pressure,208,215,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/1994–95_NFL_playoffs,games,pressure,0,1
1742033590,59e29b402a32ee96c61ed69fdec4a322,PennController,12,0,a,NULL,Scale,answer,Choice,1,1742033430901,a,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game%2C with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones""%2C while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",games,pressure,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 10:13:10 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 4,one_18,games,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",2.989247311827957,175,"This was the third straight season that the Cowboys and 49ers met in the NFC Championship Game, with Dallas winning the first two conference title games. San Francisco quarterback Steve Young still faced the pressure of ""never being able to win the big ones"", while Dallas quarterback Troy Aikman entered the game with a 7–0 win–loss record as a starter in the playoffs.",ones,discourse,253,256,games,147,151,pressure,208,215,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/1994–95_NFL_playoffs,games,pressure,0,1
1742025469,c81ad90656ce8369ea26ca4714191c55,PennController,27,0,a,NULL,Scale,answer,Choice,1,1742024870764,a,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,COVID tests,government,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 07:57:49 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 0,one_18,COVID tests,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,3.0,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,ones,linguistic,124,127,COVID tests,66,76,government,104,113,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_Wales_(2021),COVID tests,government,0,1
1742025987,c81ad90656ce8369ea26ca4714191c55,PennController,27,0,a,NULL,Scale,answer,Choice,1,1742025873937,a,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,COVID tests,government,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 08:06:27 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 1,one_18,COVID tests,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,3.0,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,ones,linguistic,124,127,COVID tests,66,76,government,104,113,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_Wales_(2021),COVID tests,government,0,1
1742027916,fc3f7ca625a833b050a881043b44923c,PennController,27,0,a,NULL,Scale,answer,Choice,1,1742027614634,a,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,COVID tests,government,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 08:38:36 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,one_18,COVID tests,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,3.0,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,ones,linguistic,124,127,COVID tests,66,76,government,104,113,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_Wales_(2021),COVID tests,government,0,1
1742030438,59e64ae2fd2d8e0119bd5ed1fb15b3b7,PennController,27,0,a,NULL,Scale,answer,Choice,1,1742028889953,a,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,COVID tests,government,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 09:20:38 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",# Design number was non-random = 3,one_18,COVID tests,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,3.0,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,ones,linguistic,124,127,COVID tests,66,76,government,104,113,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_Wales_(2021),COVID tests,government,0,1
1742033590,59e29b402a32ee96c61ed69fdec4a322,PennController,27,0,a,NULL,Scale,answer,Choice,1,1742033383962,a,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,COVID tests,government,What is 'ones' referring to?,NULL," Sat, 15 Mar 2025 10:13:10 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 4,one_18,COVID tests,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,3.0,323,The Welsh Government gives travellers the go-ahead to use private COVID tests if they are unable to get government approved ones.,ones,linguistic,124,127,COVID tests,66,76,government,104,113,True,False,non-local,local,nppl,adj,https://en.wikipedia.org/wiki/Timeline_of_the_COVID-19_pandemic_in_Wales_(2021),COVID tests,government,0,1
1742025469,c81ad90656ce8369ea26ca4714191c55,PennController,25,0,a,NULL,Scale,answer,Choice,2,1742024923674,a,"Compared to the bands' debut%2C this release features a refined sound. Attributed to experience and having spent almost three months on production%2C vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences%2C like surf and R&B.",tune,release,What is 'one' referring to?,NULL," Sat, 15 Mar 2025 07:57:49 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 0,one_18,release,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",2.981191222570533,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",one,discourse,219,221,release,35,41,tune,206,209,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Supertones_Strike_Back,release,tune,0,1
1742025987,c81ad90656ce8369ea26ca4714191c55,PennController,25,0,a,NULL,Scale,answer,Choice,2,1742025770534,a,"Compared to the bands' debut%2C this release features a refined sound. Attributed to experience and having spent almost three months on production%2C vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences%2C like surf and R&B.",tune,release,What is 'one' referring to?,NULL," Sat, 15 Mar 2025 08:06:27 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",# Design number was non-random = 1,one_18,release,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",2.981191222570533,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",one,discourse,219,221,release,35,41,tune,206,209,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Supertones_Strike_Back,release,tune,0,1
1742027916,fc3f7ca625a833b050a881043b44923c,PennController,25,0,a,NULL,Scale,answer,Choice,2,1742026957690,a,"Compared to the bands' debut%2C this release features a refined sound. Attributed to experience and having spent almost three months on production%2C vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences%2C like surf and R&B.",tune,release,What is 'one' referring to?,NULL," Sat, 15 Mar 2025 08:38:36 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",# Design number was non-random = 2,one_18,release,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",2.981191222570533,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",one,discourse,219,221,release,35,41,tune,206,209,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Supertones_Strike_Back,release,tune,0,1
1742030438,59e64ae2fd2d8e0119bd5ed1fb15b3b7,PennController,25,0,a,NULL,Scale,answer,Choice,1,1742028945619,a,"Compared to the bands' debut%2C this release features a refined sound. Attributed to experience and having spent almost three months on production%2C vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences%2C like surf and R&B.",tune,release,What is 'one' referring to?,NULL," Sat, 15 Mar 2025 09:20:38 GMT","# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",# Design number was non-random = 3,one_18,tune,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",2.981191222570533,116,"Compared to the bands' debut, this release features a refined sound. Attributed to experience and having spent almost three months on production, vocalist Matt Morginsky joked that ""we play in tempo and in tune on this one!"" The music contains harder guitars and begins to show diverse influences, like surf and R&B.",one,discourse,219,221,release,35,41,tune,206,209,True,False,non-local,local,npsg,det,https://en.wikipedia.org/wiki/Supertones_Strike_Back,release,tune,0,0
